Ligand	ECMp	Barcode	Cells_CP_Intensity_IntegratedIntensity_MitoTrackerLog2RUVLoess_SE	Cells_CP_Intensity_MedianIntensity_MitoTrackerLog2RUVLoess_SE	Cytoplasm_CP_Intensity_IntegratedIntensity_MitoTrackerLog2RUVLoess_SE	Cytoplasm_CP_Intensity_MedianIntensity_MitoTrackerLog2RUVLoess_SE	Spot_PA_SpotCellCountLog2RUVLoess_SE	Nuclei_PA_Cycle_DNA2NProportionLogitRUVLoess_SE	Spot_PA_SpotCellCount_SE	Well	MEP	CellLine	LigandSet	Ligand1	Ligand2	ECMSet	ECM1	ECM2	ECM3	EndpointDAPI	Endpoint488	Endpoint555	Endpoint647	CellLineAn	Ligand1An	Ligand2An	ECM1An	ECM2An	ECM3An	CellLineLx	Ligand1Lx	Ligand2Lx	ECM1Lx	ECM2Lx	ECM3Lx	395nmLx	488nmLx	555nmLx	640nmLx	750nmLx	Well_Ligand	PinDiameter	Cells_CP_AreaShape_AreaLog2RUVLoess	Cells_CP_AreaShape_CompactnessLog2RUVLoess	Cells_CP_AreaShape_ExtentLog2RUVLoess	Cells_CP_AreaShape_FormFactorLog2RUVLoess	Cells_CP_AreaShape_MajorAxisLengthLog2RUVLoess	Cells_CP_AreaShape_MaxFeretDiameterLog2RUVLoess	Cells_CP_AreaShape_MaximumRadiusLog2RUVLoess	Cells_CP_AreaShape_MeanRadiusLog2RUVLoess	Cells_CP_AreaShape_MedianRadiusLog2RUVLoess	Cells_CP_AreaShape_MinFeretDiameterLog2RUVLoess	Cells_CP_AreaShape_MinorAxisLengthLog2RUVLoess	Cells_CP_AreaShape_PerimeterLog2RUVLoess	Cells_CP_AreaShape_SolidityLog2RUVLoess	Cytoplasm_CP_AreaShape_AreaLog2RUVLoess	Cytoplasm_CP_AreaShape_CompactnessLog2RUVLoess	Cytoplasm_CP_AreaShape_ExtentLog2RUVLoess	Cytoplasm_CP_AreaShape_FormFactorLog2RUVLoess	Cytoplasm_CP_AreaShape_MajorAxisLengthLog2RUVLoess	Cytoplasm_CP_AreaShape_MaxFeretDiameterLog2RUVLoess	Cytoplasm_CP_AreaShape_MaximumRadiusLog2RUVLoess	Cytoplasm_CP_AreaShape_MeanRadiusLog2RUVLoess	Cytoplasm_CP_AreaShape_MedianRadiusLog2RUVLoess	Cytoplasm_CP_AreaShape_MinFeretDiameterLog2RUVLoess	Cytoplasm_CP_AreaShape_MinorAxisLengthLog2RUVLoess	Cytoplasm_CP_AreaShape_PerimeterLog2RUVLoess	Cytoplasm_CP_AreaShape_SolidityLog2RUVLoess	Nuclei_CP_AreaShape_AreaLog2RUVLoess	Nuclei_CP_AreaShape_CompactnessLog2RUVLoess	Nuclei_CP_AreaShape_ExtentLog2RUVLoess	Nuclei_CP_AreaShape_FormFactorLog2RUVLoess	Nuclei_CP_AreaShape_MajorAxisLengthLog2RUVLoess	Nuclei_CP_AreaShape_MaxFeretDiameterLog2RUVLoess	Nuclei_CP_AreaShape_MaximumRadiusLog2RUVLoess	Nuclei_CP_AreaShape_MeanRadiusLog2RUVLoess	Nuclei_CP_AreaShape_MedianRadiusLog2RUVLoess	Nuclei_CP_AreaShape_MinFeretDiameterLog2RUVLoess	Nuclei_CP_AreaShape_MinorAxisLengthLog2RUVLoess	Nuclei_CP_AreaShape_PerimeterLog2RUVLoess	Nuclei_CP_AreaShape_SolidityLog2RUVLoess	Cells_CP_Intensity_IntegratedIntensity_ActinLog2RUVLoess	Cells_CP_Intensity_IntegratedIntensity_MitoTrackerLog2RUVLoess	Cells_CP_Intensity_MedianIntensity_ActinLog2RUVLoess	Cells_CP_Intensity_MedianIntensity_MitoTrackerLog2RUVLoess	Cytoplasm_CP_Intensity_IntegratedIntensity_ActinLog2RUVLoess	Cytoplasm_CP_Intensity_IntegratedIntensity_CellMaskLog2RUVLoess	Cytoplasm_CP_Intensity_IntegratedIntensity_DapiLog2RUVLoess	Cytoplasm_CP_Intensity_IntegratedIntensity_MitoTrackerLog2RUVLoess	Cytoplasm_CP_Intensity_MedianIntensity_ActinLog2RUVLoess	Cytoplasm_CP_Intensity_MedianIntensity_CellMaskLog2RUVLoess	Cytoplasm_CP_Intensity_MedianIntensity_DapiLog2RUVLoess	Cytoplasm_CP_Intensity_MedianIntensity_MitoTrackerLog2RUVLoess	Nuclei_CP_Intensity_IntegratedIntensity_DapiLog2RUVLoess	Nuclei_CP_Intensity_MedianIntensity_DapiLog2RUVLoess	Spot_PA_SpotCellCountLog2RUVLoess	Nuclei_PA_Cycle_DNA2NProportionLogitRUVLoess	Nuclei_PA_Cycle_DNA4NProportionLogitRUVLoess	Nuclei_CP_AreaShape_EccentricityLogitRUVLoess	Spot_PA_SpotCellCount	Spot_PA_ReplicateCount	QA_LowReplicateCount
KNG1|HMW	ITGA3B1	LI8X00524	0.05200	0.04867	0.03648	0.04653	0.03343	0.15639	3.743	A04	ITGA3B1_KNG1|HMW	MCF10A	LS6p1s3	KNG1|HMW_P01042|1	NA	ES2p2s3	ITGA3B1_Own	COL1_Own	NA	DAPI	phalloidin	CellMask	mitoTracker	human-MCF10A_Own-ATCCOwn_CRL10317_ICBP43	protein-KNG1|HMW_P01042|1-RnDSystemsOwn_1569PI010_IRV0414061ohsu2	NA	proteinset-ITGA3B1_Own-RnDSystemsOwn_2840A3_NZL1913071	proteinset-COL1_Own-CultrexOwn_344205001_31384J14	NA	LCL-2085	KNG1|HMW_P01042|1	NA	ITGA3B1_Own	COL1_Own	NA	not_yet_specified	not_yet_specified	not_yet_specified	not_yet_specified	NA	A04_KNG1|HMW	350	10.035	0.13274	-0.6317	-0.4546	5.494	5.521	3.891	2.503	2.343	4.984	4.980	7.076	-0.1152115	7.818	3.131	-2.844	-4.528	5.801	5.521	1.5726	0.24262	-7.282e-03	4.984	5.323	7.939	-2.3485	9.741	0.11673	-0.5845	-0.4035	5.331	5.343	3.796	2.420	2.297	4.860	4.874	6.910	-0.09916	20.78	17.80	10.853	7.635	18.75	19.99	20.25	15.70	10.962	12.13	12.40	7.753	22.50	12.88	7.204	1.049574	-1.0371309	1.1401	145.00	15	FALSE
KNG1|HMW	ITGA4B1	LI8X00524	0.06972	0.04952	0.11411	0.04976	0.04128	0.16662	4.267	A04	ITGA4B1_KNG1|HMW	MCF10A	LS6p1s3	KNG1|HMW_P01042|1	NA	ES2p2s3	ITGA4B1_Own	COL1_Own	NA	DAPI	phalloidin	CellMask	mitoTracker	human-MCF10A_Own-ATCCOwn_CRL10317_ICBP43	protein-KNG1|HMW_P01042|1-RnDSystemsOwn_1569PI010_IRV0414061ohsu2	NA	proteinset-ITGA4B1_Own-RnDSystemsOwn_5668A4_SNE1514081	proteinset-COL1_Own-CultrexOwn_344205001_31384J14	NA	LCL-2085	KNG1|HMW_P01042|1	NA	ITGA4B1_Own	COL1_Own	NA	not_yet_specified	not_yet_specified	not_yet_specified	not_yet_specified	NA	A04_KNG1|HMW	350	9.980	0.13043	-0.5991	-0.4265	5.450	5.481	3.878	2.479	2.352	4.943	4.948	7.059	-0.1076507	7.817	3.071	-2.787	-4.424	5.752	5.481	1.6355	0.28679	-4.980e-03	4.943	5.303	7.906	-2.2818	9.709	0.11662	-0.5653	-0.3859	5.298	5.315	3.772	2.398	2.214	4.807	4.827	6.870	-0.09481	20.65	17.71	10.683	7.562	18.68	19.95	20.20	15.63	10.790	12.08	12.35	7.643	22.47	12.80	7.287	1.375754	-1.3728781	1.1439	155.50	14	FALSE
KNG1|HMW	ITGA6B4	LI8X00524	0.08780	0.03772	0.15844	0.03794	0.10853	0.12663	8.276	A04	ITGA6B4_KNG1|HMW	MCF10A	LS6p1s3	KNG1|HMW_P01042|1	NA	ES2p2s3	ITGA6B4_Own	COL1_Own	NA	DAPI	phalloidin	CellMask	mitoTracker	human-MCF10A_Own-ATCCOwn_CRL10317_ICBP43	protein-KNG1|HMW_P01042|1-RnDSystemsOwn_1569PI010_IRV0414061ohsu2	NA	proteinset-ITGA6B4_Own-RnDSystemsOwn_5497A6_SPF0113091	proteinset-COL1_Own-CultrexOwn_344205001_31384J14	NA	LCL-2085	KNG1|HMW_P01042|1	NA	ITGA6B4_Own	COL1_Own	NA	not_yet_specified	not_yet_specified	not_yet_specified	not_yet_specified	NA	A04_KNG1|HMW	350	9.861	0.12435	-0.5897	-0.4531	5.409	5.441	3.841	2.432	2.344	4.927	4.920	7.008	-0.1112263	7.683	3.263	-2.885	-4.596	5.718	5.441	1.3279	0.16659	-4.770e-03	4.927	5.287	7.880	-2.4527	9.630	0.11498	-0.5522	-0.3757	5.284	5.304	3.748	2.369	2.242	4.804	4.815	6.854	-0.09300	20.64	17.58	10.680	7.554	18.53	19.73	20.08	15.41	10.799	12.18	12.31	7.647	22.45	12.81	7.397	1.424276	-1.4301985	1.1261	160.00	15	FALSE
KNG1|HMW	ITGA9B1	LI8X00524	0.03418	0.02681	0.08036	0.02484	0.04270	0.10991	3.124	A04	ITGA9B1_KNG1|HMW	MCF10A	LS6p1s3	KNG1|HMW_P01042|1	NA	ES2p2s3	ITGA9B1_Own	COL1_Own	NA	DAPI	phalloidin	CellMask	mitoTracker	human-MCF10A_Own-ATCCOwn_CRL10317_ICBP43	protein-KNG1|HMW_P01042|1-RnDSystemsOwn_1569PI010_IRV0414061ohsu2	NA	proteinset-ITGA9B1_Own-RnDSystemsOwn_5438A9_SMV1215011	proteinset-COL1_Own-CultrexOwn_344205001_31384J14	NA	LCL-2085	KNG1|HMW_P01042|1	NA	ITGA9B1_Own	COL1_Own	NA	not_yet_specified	not_yet_specified	not_yet_specified	not_yet_specified	NA	A04_KNG1|HMW	350	10.050	0.12661	-0.6019	-0.4594	5.477	5.499	3.883	2.497	2.347	4.970	4.991	7.078	-0.1114522	7.869	3.064	-2.787	-4.460	5.798	5.499	1.7310	0.31590	1.219e-02	4.970	5.318	7.949	-2.2787	9.690	0.11999	-0.5666	-0.3763	5.319	5.331	3.756	2.387	2.240	4.820	4.836	6.880	-0.09218	20.75	17.70	10.711	7.595	18.80	19.99	20.30	15.66	10.800	12.20	12.28	7.689	22.51	12.83	7.270	1.114801	-1.1313808	1.1841	149.00	15	FALSE
KNG1|HMW	ITGAMB2	LI8X00524	0.06457	0.04802	0.08000	0.04707	0.03321	0.13586	3.248	A04	ITGAMB2_KNG1|HMW	MCF10A	LS6p1s3	KNG1|HMW_P01042|1	NA	ES2p2s3	ITGAMB2_Own	COL1_Own	NA	DAPI	phalloidin	CellMask	mitoTracker	human-MCF10A_Own-ATCCOwn_CRL10317_ICBP43	protein-KNG1|HMW_P01042|1-RnDSystemsOwn_1569PI010_IRV0414061ohsu2	NA	proteinset-ITGAMB2_Own-RnDSystemsOwn_4047AM_PFO1014061	proteinset-COL1_Own-CultrexOwn_344205001_31384J14	NA	LCL-2085	KNG1|HMW_P01042|1	NA	ITGAMB2_Own	COL1_Own	NA	not_yet_specified	not_yet_specified	not_yet_specified	not_yet_specified	NA	A04_KNG1|HMW	350	9.941	0.12734	-0.6111	-0.4400	5.427	5.476	3.859	2.461	2.346	4.960	4.954	7.033	-0.1088247	7.728	3.216	-2.875	-4.535	5.751	5.476	1.4025	0.19422	-5.310e-03	4.960	5.313	7.887	-2.3581	9.689	0.11411	-0.5767	-0.3740	5.297	5.306	3.759	2.392	2.230	4.814	4.835	6.860	-0.08887	20.68	17.64	10.777	7.526	18.63	19.88	20.18	15.56	10.956	12.21	12.42	7.635	22.47	12.84	7.356	0.990077	-0.9887259	1.1934	158.00	15	FALSE
KNG1|HMW	ITGAVB6	LI8X00524	0.04251	0.03148	0.07155	0.02851	0.04969	0.11063	4.487	A04	ITGAVB6_KNG1|HMW	MCF10A	LS6p1s3	KNG1|HMW_P01042|1	NA	ES2p2s3	ITGAVB6_Own	COL1_Own	NA	DAPI	phalloidin	CellMask	mitoTracker	human-MCF10A_Own-ATCCOwn_CRL10317_ICBP43	protein-KNG1|HMW_P01042|1-RnDSystemsOwn_1569PI010_IRV0414061ohsu2	NA	proteinset-ITGAVB6_Own-RnDSystemsOwn_3817AV_PLU1314071	proteinset-COL1_Own-CultrexOwn_344205001_31384J14	NA	LCL-2085	KNG1|HMW_P01042|1	NA	ITGAVB6_Own	COL1_Own	NA	not_yet_specified	not_yet_specified	not_yet_specified	not_yet_specified	NA	A04_KNG1|HMW	350	9.993	0.12537	-0.6028	-0.4652	5.468	5.526	3.848	2.457	2.318	4.945	4.947	7.058	-0.1057105	7.894	3.076	-2.782	-4.453	5.764	5.526	1.4996	0.32616	4.961e-03	4.945	5.290	7.923	-2.3322	9.687	0.11899	-0.5545	-0.3759	5.298	5.316	3.747	2.375	2.273	4.799	4.818	6.877	-0.09059	20.77	17.72	10.690	7.562	18.69	19.93	20.22	15.61	10.857	12.15	12.34	7.669	22.49	12.83	7.244	1.225269	-1.2300345	1.1529	147.00	15	FALSE
KNG1|HMW	LAMB1	LI8X00524	0.04719	0.03092	0.08102	0.02842	0.04003	0.08194	3.663	A04	LAMB1_KNG1|HMW	MCF10A	LS6p1s3	KNG1|HMW_P01042|1	NA	ES2p2s3	LAMB1_P07942	COL1_Own	NA	DAPI	phalloidin	CellMask	mitoTracker	human-MCF10A_Own-ATCCOwn_CRL10317_ICBP43	protein-KNG1|HMW_P01042|1-RnDSystemsOwn_1569PI010_IRV0414061ohsu2	NA	protein-LAMB1_P07942-EMDMilliporeOwn_AG56P_2465134	proteinset-COL1_Own-CultrexOwn_344205001_31384J14	NA	LCL-2085	KNG1|HMW_P01042|1	NA	LAMB1_P07942	COL1_Own	NA	not_yet_specified	not_yet_specified	not_yet_specified	not_yet_specified	NA	A04_KNG1|HMW	350	10.020	0.12754	-0.6061	-0.4397	5.449	5.504	3.855	2.461	2.357	4.978	4.983	7.089	-0.1054018	7.878	3.062	-2.776	-4.433	5.745	5.504	1.7179	0.30915	-5.546e-03	4.978	5.304	7.919	-2.3086	9.682	0.11856	-0.5750	-0.3846	5.284	5.312	3.753	2.376	2.239	4.800	4.807	6.867	-0.09336	20.85	17.75	10.761	7.631	18.73	19.98	20.23	15.73	10.900	12.15	12.39	7.719	22.53	12.83	7.269	0.944849	-0.9405882	1.1629	152.00	15	FALSE
KNG1|HMW	LUM	LI8X00524	0.04517	0.02309	0.07688	0.02300	0.03515	0.10234	4.214	A04	LUM_KNG1|HMW	MCF10A	LS6p1s3	KNG1|HMW_P01042|1	NA	ES2p2s3	LUM_P51884	COL1_Own	NA	DAPI	phalloidin	CellMask	mitoTracker	human-MCF10A_Own-ATCCOwn_CRL10317_ICBP43	protein-KNG1|HMW_P01042|1-RnDSystemsOwn_1569PI010_IRV0414061ohsu2	NA	protein-LUM_P51884-RnDSystemsOwn_2846LU_NEA0213111	proteinset-COL1_Own-CultrexOwn_344205001_31384J14	NA	LCL-2085	KNG1|HMW_P01042|1	NA	LUM_P51884	COL1_Own	NA	not_yet_specified	not_yet_specified	not_yet_specified	not_yet_specified	NA	A04_KNG1|HMW	350	9.915	0.10921	-0.5914	-0.4212	5.406	5.423	3.871	2.472	2.329	4.929	4.932	7.013	-0.1057301	7.843	3.030	-2.785	-4.422	5.707	5.423	1.7062	0.32092	-2.018e-02	4.929	5.298	7.866	-2.2783	9.647	0.10555	-0.5510	-0.3566	5.254	5.276	3.774	2.384	2.223	4.799	4.812	6.836	-0.08778	20.55	17.57	10.583	7.527	18.60	19.88	20.13	15.62	10.733	12.12	12.23	7.638	22.43	12.79	7.342	1.579240	-1.5685591	1.0470	162.00	15	FALSE
KNG1|HMW	Laminin3B32	LI8X00524	0.05416	0.04072	0.06876	0.03924	0.03417	0.13357	2.048	A04	Laminin3B32_KNG1|HMW	MCF10A	LS6p1s3	KNG1|HMW_P01042|1	NA	ES2p2s3	Laminin3B32_Own	COL1_Own	NA	DAPI	phalloidin	CellMask	mitoTracker	human-MCF10A_Own-ATCCOwn_CRL10317_ICBP43	protein-KNG1|HMW_P01042|1-RnDSystemsOwn_1569PI010_IRV0414061ohsu2	NA	proteinset-Laminin3B32_Own-abcamOwn_ab42326_GR2085491	proteinset-COL1_Own-CultrexOwn_344205001_31384J14	NA	LCL-2085	KNG1|HMW_P01042|1	NA	Laminin3B32_Own	COL1_Own	NA	not_yet_specified	not_yet_specified	not_yet_specified	not_yet_specified	NA	A04_KNG1|HMW	350	9.915	0.12451	-0.6005	-0.4597	5.416	5.440	3.831	2.455	2.344	4.924	4.929	7.025	-0.1087208	7.630	3.228	-2.874	-4.537	5.746	5.440	1.3048	0.12185	-7.918e-03	4.924	5.302	7.882	-2.4097	9.643	0.12127	-0.5729	-0.3792	5.285	5.322	3.737	2.367	2.193	4.797	4.789	6.863	-0.09355	20.66	17.69	10.729	7.564	18.62	19.73	20.15	15.50	10.863	12.13	12.44	7.649	22.48	12.79	7.176	1.200951	-1.2141566	1.2116	146.00	15	FALSE
KNG1|HMW	NID1|1	LI8X00524	0.09525	0.02050	0.16867	0.02516	0.41404	0.25717	16.532	A04	NID1|1_KNG1|HMW	MCF10A	LS6p1s3	KNG1|HMW_P01042|1	NA	ES3p2s3	NID1|1_P14543|1	COL1_Own	NA	DAPI	phalloidin	CellMask	mitoTracker	human-MCF10A_Own-ATCCOwn_CRL10317_ICBP43	protein-KNG1|HMW_P01042|1-RnDSystemsOwn_1569PI010_IRV0414061ohsu2	NA	protein-NID1|1_P14543|1-RnDSystemsOwn_2570ND_MTC0414112	proteinset-COL1_Own-CultrexOwn_344205001_31384J14	NA	LCL-2085	KNG1|HMW_P01042|1	NA	NID1|1_P14543|1	COL1_Own	NA	not_yet_specified	not_yet_specified	not_yet_specified	not_yet_specified	NA	A04_KNG1|HMW	350	10.452	0.08812	-0.5475	-0.4295	5.633	5.671	4.144	2.711	2.551	5.244	5.242	7.284	-0.1017104	9.038	2.029	-2.059	-3.582	5.891	5.671	2.6832	1.03045	5.218e-01	5.244	5.482	8.089	-1.5529	9.888	0.07868	-0.4543	-0.2627	5.382	5.372	3.891	2.514	2.383	4.903	4.920	6.939	-0.06646	20.55	18.00	9.961	7.453	19.37	20.77	20.73	16.71	10.142	11.77	11.59	7.552	22.34	12.51	6.872	1.804135	-1.7893967	0.8640	145.00	13	FALSE
KNG1|HMW	OMD	LI8X00524	0.05382	0.02431	0.08773	0.02327	0.04014	0.10312	3.481	A04	OMD_KNG1|HMW	MCF10A	LS6p1s3	KNG1|HMW_P01042|1	NA	ES3p2s3	OMD_Q99983	COL1_Own	NA	DAPI	phalloidin	CellMask	mitoTracker	human-MCF10A_Own-ATCCOwn_CRL10317_ICBP43	protein-KNG1|HMW_P01042|1-RnDSystemsOwn_1569PI010_IRV0414061ohsu2	NA	protein-OMD_Q99983-RnDSystemsOwn_2884AD_NFV0111041	proteinset-COL1_Own-CultrexOwn_344205001_31384J14	NA	LCL-2085	KNG1|HMW_P01042|1	NA	OMD_Q99983	COL1_Own	NA	not_yet_specified	not_yet_specified	not_yet_specified	not_yet_specified	NA	A04_KNG1|HMW	350	9.863	0.11022	-0.5820	-0.4040	5.368	5.413	3.844	2.446	2.309	4.929	4.921	6.971	-0.0991052	7.767	3.119	-2.782	-4.455	5.689	5.413	1.4557	0.24323	-2.688e-03	4.929	5.280	7.849	-2.3296	9.649	0.09363	-0.5441	-0.3360	5.255	5.271	3.753	2.371	2.227	4.779	4.818	6.820	-0.08352	20.45	17.54	10.529	7.521	18.48	19.84	20.05	15.52	10.695	12.08	12.34	7.644	22.46	12.80	7.401	1.757317	-1.7622983	1.0056	162.00	14	FALSE
KNG1|HMW	PECAM1|Long	LI8X00524	0.04362	0.03454	0.07932	0.03454	0.02990	0.09832	3.337	A04	PECAM1|Long_KNG1|HMW	MCF10A	LS6p1s3	KNG1|HMW_P01042|1	NA	ES3p2s3	PECAM1|Long_P16284|1	COL1_Own	NA	DAPI	phalloidin	CellMask	mitoTracker	human-MCF10A_Own-ATCCOwn_CRL10317_ICBP43	protein-KNG1|HMW_P01042|1-RnDSystemsOwn_1569PI010_IRV0414061ohsu2	NA	protein-PECAM1|Long_P16284|1-RnDSystemsOwn_ADP6_AZE1914031	proteinset-COL1_Own-CultrexOwn_344205001_31384J14	NA	LCL-2085	KNG1|HMW_P01042|1	NA	PECAM1|Long_P16284|1	COL1_Own	NA	not_yet_specified	not_yet_specified	not_yet_specified	not_yet_specified	NA	A04_KNG1|HMW	350	10.052	0.12729	-0.6304	-0.4603	5.471	5.516	3.860	2.469	2.347	4.994	5.006	7.115	-0.1127608	7.991	3.018	-2.827	-4.456	5.787	5.516	1.8460	0.38733	7.262e-03	4.994	5.335	7.964	-2.2765	9.718	0.12786	-0.5886	-0.4054	5.327	5.334	3.739	2.365	2.201	4.801	4.808	6.891	-0.09808	20.80	17.81	10.778	7.592	18.87	20.00	20.24	15.65	10.904	12.21	12.25	7.687	22.51	12.90	7.298	1.043457	-1.0387718	1.1658	153.00	13	FALSE
KNG1|HMW	POSTN|1	LI8X00524	0.05145	0.02196	0.08849	0.01877	0.05383	0.12484	4.158	A04	POSTN|1_KNG1|HMW	MCF10A	LS6p1s3	KNG1|HMW_P01042|1	NA	ES3p2s3	POSTN|1_Q15063|1	COL1_Own	NA	DAPI	phalloidin	CellMask	mitoTracker	human-MCF10A_Own-ATCCOwn_CRL10317_ICBP43	protein-KNG1|HMW_P01042|1-RnDSystemsOwn_1569PI010_IRV0414061ohsu2	NA	protein-POSTN|1_Q15063|1-RnDSystemsOwn_3548F2_PCA2615011	proteinset-COL1_Own-CultrexOwn_344205001_31384J14	NA	LCL-2085	KNG1|HMW_P01042|1	NA	POSTN|1_Q15063|1	COL1_Own	NA	not_yet_specified	not_yet_specified	not_yet_specified	not_yet_specified	NA	A04_KNG1|HMW	350	9.971	0.12988	-0.6083	-0.4508	5.445	5.492	3.864	2.455	2.347	4.986	4.962	7.090	-0.1099886	7.844	3.177	-2.831	-4.513	5.746	5.492	1.4446	0.18922	-1.272e-02	4.986	5.305	7.915	-2.3450	9.692	0.11624	-0.5720	-0.3781	5.291	5.315	3.772	2.379	2.241	4.830	4.831	6.866	-0.09331	20.79	17.75	10.789	7.616	18.71	19.92	20.23	15.61	10.911	12.18	12.40	7.738	22.53	12.86	7.278	1.117945	-1.1355951	1.1523	148.00	14	FALSE
KNG1|HMW	SPARC	LI8X00524	0.03554	0.02344	0.04525	0.02474	0.04795	0.09336	2.963	A04	SPARC_KNG1|HMW	MCF10A	LS6p1s3	KNG1|HMW_P01042|1	NA	ES3p2s3	SPARC_P09486	COL1_Own	NA	DAPI	phalloidin	CellMask	mitoTracker	human-MCF10A_Own-ATCCOwn_CRL10317_ICBP43	protein-KNG1|HMW_P01042|1-RnDSystemsOwn_1569PI010_IRV0414061ohsu2	NA	protein-SPARC_P09486-RnDSystemsOwn_941SP_DKO0615011	proteinset-COL1_Own-CultrexOwn_344205001_31384J14	NA	LCL-2085	KNG1|HMW_P01042|1	NA	SPARC_P09486	COL1_Own	NA	not_yet_specified	not_yet_specified	not_yet_specified	not_yet_specified	NA	A04_KNG1|HMW	350	9.945	0.12355	-0.6209	-0.4465	5.452	5.499	3.841	2.449	2.332	4.935	4.927	7.024	-0.1139295	7.693	3.212	-2.861	-4.510	5.737	5.499	1.4712	0.16104	3.874e-04	4.935	5.314	7.903	-2.3905	9.676	0.12666	-0.5750	-0.3907	5.317	5.320	3.746	2.380	2.220	4.821	4.815	6.874	-0.09345	20.67	17.68	10.700	7.590	18.60	19.84	20.14	15.48	10.857	12.19	12.37	7.682	22.45	12.88	7.305	1.098621	-1.0932912	1.1173	155.00	13	FALSE
KNG1|HMW	SPP1|A	LI8X00524	0.06657	0.04014	0.11988	0.03995	0.03681	0.13387	4.151	A04	SPP1|A_KNG1|HMW	MCF10A	LS6p1s3	KNG1|HMW_P01042|1	NA	ES3p2s3	SPP1|A_P10451|1	COL1_Own	NA	DAPI	phalloidin	CellMask	mitoTracker	human-MCF10A_Own-ATCCOwn_CRL10317_ICBP43	protein-KNG1|HMW_P01042|1-RnDSystemsOwn_1569PI010_IRV0414061ohsu2	NA	protein-SPP1|A_P10451|1-RnDSystemsOwn_1433OP_HAH2314071	proteinset-COL1_Own-CultrexOwn_344205001_31384J14	NA	LCL-2085	KNG1|HMW_P01042|1	NA	SPP1|A_P10451|1	COL1_Own	NA	not_yet_specified	not_yet_specified	not_yet_specified	not_yet_specified	NA	A04_KNG1|HMW	350	10.013	0.12765	-0.6021	-0.4493	5.442	5.490	3.897	2.491	2.354	4.993	4.995	7.089	-0.1100749	7.818	3.153	-2.887	-4.504	5.763	5.490	1.4093	0.29729	-6.460e-03	4.993	5.323	7.930	-2.3683	9.696	0.12332	-0.5641	-0.3900	5.309	5.330	3.785	2.396	2.264	4.818	4.833	6.882	-0.09463	20.74	17.63	10.714	7.521	18.65	19.85	20.15	15.43	10.897	12.14	12.27	7.628	22.47	12.79	7.253	1.043101	-1.0415532	1.2515	150.00	13	FALSE
KNG1|HMW	THBS1|1	LI8X00524	0.04795	0.03909	0.07748	0.03627	0.05348	0.14835	5.265	A04	THBS1|1_KNG1|HMW	MCF10A	LS6p1s3	KNG1|HMW_P01042|1	NA	ES3p2s3	THBS1|1_P07996|1	COL1_Own	NA	DAPI	phalloidin	CellMask	mitoTracker	human-MCF10A_Own-ATCCOwn_CRL10317_ICBP43	protein-KNG1|HMW_P01042|1-RnDSystemsOwn_1569PI010_IRV0414061ohsu2	NA	protein-THBS1|1_P07996|1-RnDSystemsOwn_3074TH_MVF4114111	proteinset-COL1_Own-CultrexOwn_344205001_31384J14	NA	LCL-2085	KNG1|HMW_P01042|1	NA	THBS1|1_P07996|1	COL1_Own	NA	not_yet_specified	not_yet_specified	not_yet_specified	not_yet_specified	NA	A04_KNG1|HMW	350	9.992	0.10825	-0.5835	-0.4191	5.422	5.459	3.910	2.502	2.371	4.974	4.988	7.035	-0.1037078	7.869	3.080	-2.738	-4.401	5.720	5.459	1.6022	0.31856	-5.574e-03	4.974	5.319	7.901	-2.2801	9.711	0.09460	-0.5356	-0.3384	5.272	5.288	3.818	2.422	2.287	4.823	4.855	6.861	-0.08501	20.59	17.66	10.464	7.540	18.67	19.90	20.16	15.69	10.674	12.10	12.23	7.652	22.44	12.76	7.377	1.797137	-1.7733829	0.9965	164.00	14	FALSE
KNG1|HMW	TNC|1	LI8X00524	0.04132	0.03309	0.06550	0.03201	0.05156	0.14821	4.633	A04	TNC|1_KNG1|HMW	MCF10A	LS6p1s3	KNG1|HMW_P01042|1	NA	ES3p2s3	TNC|1_P24821|1	COL1_Own	NA	DAPI	phalloidin	CellMask	mitoTracker	human-MCF10A_Own-ATCCOwn_CRL10317_ICBP43	protein-KNG1|HMW_P01042|1-RnDSystemsOwn_1569PI010_IRV0414061ohsu2	NA	protein-TNC|1_P24821|1-RnDSystemsOwn_3358TC_RVP0311091	proteinset-COL1_Own-CultrexOwn_344205001_31384J14	NA	LCL-2085	KNG1|HMW_P01042|1	NA	TNC|1_P24821|1	COL1_Own	NA	not_yet_specified	not_yet_specified	not_yet_specified	not_yet_specified	NA	A04_KNG1|HMW	350	9.887	0.11333	-0.5941	-0.4268	5.373	5.400	3.834	2.441	2.318	4.923	4.931	6.972	-0.1034324	7.770	3.142	-2.819	-4.495	5.683	5.400	1.5402	0.23021	-1.247e-02	4.923	5.266	7.856	-2.3369	9.608	0.10878	-0.5574	-0.3666	5.245	5.274	3.734	2.360	2.162	4.778	4.794	6.813	-0.09047	20.62	17.61	10.672	7.552	18.55	19.88	20.19	15.52	10.838	12.16	12.38	7.685	22.44	12.86	7.531	1.383600	-1.3940516	1.0968	164.00	14	FALSE
